#
# U.S. Geological Survey
# National Water Information System
# Retrieved: 2006-04-20 12:52:53 EDT
#
# This file contains published daily mean streamflow data.
#
# Further Descriptions of the dv_cd column can be found at:
# http://waterdata.usgs.gov/nwis/help?codes_help#dv_cd
#
#
# This information includes the following fields:
#
#  agency_cd   Agency Code
#  site_no     USGS station number
#  dv_dt       date of daily mean streamflow
#  dv_va       daily mean streamflow value, in cubic-feet per-second
#  dv_cd       daily mean streamflow value qualification code
#
# Sites in this file include:
#  USGS 01100000 MERRIMACK RIVER BL CONCORD RIVER AT LOWELL, MA
#
#
agency_cd	site_no	dv_dt	dv_va	dv_cd
5s	15s	10d	12n	3s
USGS	01100000	1925-05-22	5160	
USGS	01100000	1925-05-23	5640	
USGS	01100000	1925-05-24	3800	
USGS	01100000	1925-05-25	5280	
USGS	01100000	1925-05-26	5040	
USGS	01100000	1925-05-27	4350	
USGS	01100000	1925-05-28	4680	
USGS	01100000	1925-05-29	3910	
USGS	01100000	1925-05-30	3800	
USGS	01100000	1925-05-31	3700	
USGS	01100000	1925-06-01	5900	
USGS	01100000	1925-06-02	5280	
USGS	01100000	1925-06-03	5520	
USGS	01100000	1925-06-04	5770	
USGS	01100000	1925-06-05	4920	
USGS	01100000	1925-06-06	4460	
USGS	01100000	1925-06-07	2880	
USGS	01100000	1925-06-08	4460	
USGS	01100000	1925-06-09	4130	
USGS	01100000	1925-06-10	3280	
USGS	01100000	1925-06-11	3080	
USGS	01100000	1925-06-12	2880	
USGS	01100000	1925-06-13	1480	
USGS	01100000	1925-06-14	1300	
USGS	01100000	1925-06-15	3490	
USGS	01100000	1925-06-16	3280	
USGS	01100000	1925-06-17	3180	
USGS	01100000	1925-06-18	2980	
USGS	01100000	1925-06-19	2880	
USGS	01100000	1925-06-20	1380	
USGS	01100000	1925-06-21	820	
USGS	01100000	1925-06-22	3490	
USGS	01100000	1925-06-23	3280	
USGS	01100000	1925-06-24	2980	
USGS	01100000	1925-06-25	2780	
USGS	01100000	1925-06-26	2690	
USGS	01100000	1925-06-27	1480	
USGS	01100000	1925-06-28	407	
USGS	01100000	1925-06-29	4680	
USGS	01100000	1925-06-30	7640	
USGS	01100000	1925-07-01	6680	
USGS	01100000	1925-07-02	5900	
USGS	01100000	1925-07-03	4570	
USGS	01100000	1925-07-04	3490	
USGS	01100000	1925-07-05	2880	
USGS	01100000	1925-07-06	3910	
USGS	01100000	1925-07-07	3380	
USGS	01100000	1925-07-08	3180	
USGS	01100000	1925-07-09	3080	
USGS	01100000	1925-07-10	2880	
USGS	01100000	1925-07-11	2030	
USGS	01100000	1925-07-12	2340	
USGS	01100000	1925-07-13	3280	
USGS	01100000	1925-07-14	3080	
USGS	01100000	1925-07-15	2980	
USGS	01100000	1925-07-16	2980	
USGS	01100000	1925-07-17	2600	
USGS	01100000	1925-07-18	1300	
USGS	01100000	1925-07-19	505	
USGS	01100000	1925-07-20	3080	
USGS	01100000	1925-07-21	2880	
USGS	01100000	1925-07-22	2780	
USGS	01100000	1925-07-23	3490	
USGS	01100000	1925-07-24	7360	
USGS	01100000	1925-07-25	5160	
USGS	01100000	1925-07-26	4460	
USGS	01100000	1925-07-27	5040	
USGS	01100000	1925-07-28	6410	
USGS	01100000	1925-07-29	8800	
USGS	01100000	1925-07-30	7080	
USGS	01100000	1925-07-31	6150	
USGS	01100000	1925-08-01	5520	
USGS	01100000	1925-08-02	3080	
USGS	01100000	1925-08-03	3910	
USGS	01100000	1925-08-04	3490	
USGS	01100000	1925-08-05	3380	
USGS	01100000	1925-08-06	2690	
USGS	01100000	1925-08-07	2780	
USGS	01100000	1925-08-08	2180	
USGS	01100000	1925-08-09	1430	
USGS	01100000	1925-08-10	4020	
USGS	01100000	1925-08-11	3800	
USGS	01100000	1925-08-12	3280	
USGS	01100000	1925-08-13	2880	
USGS	01100000	1925-08-14	2690	
USGS	01100000	1925-08-15	1430	
USGS	01100000	1925-08-16	1010	
USGS	01100000	1925-08-17	3600	
USGS	01100000	1925-08-18	2980	
USGS	01100000	1925-08-19	2980	
USGS	01100000	1925-08-20	2780	
USGS	01100000	1925-08-21	2510	
USGS	01100000	1925-08-22	1430	
USGS	01100000	1925-08-23	284	
USGS	01100000	1925-08-24	2780	
USGS	01100000	1925-08-25	2600	
USGS	01100000	1925-08-26	2260	
USGS	01100000	1925-08-27	2340	
USGS	01100000	1925-08-28	1760	
USGS	01100000	1925-08-29	950	
USGS	01100000	1925-08-30	234	
USGS	01100000	1925-08-31	1820	
USGS	01100000	1925-09-01	1890	
USGS	01100000	1925-09-02	1820	
USGS	01100000	1925-09-03	1700	
USGS	01100000	1925-09-04	1640	
USGS	01100000	1925-09-05	870	
USGS	01100000	1925-09-06	350	
USGS	01100000	1925-09-07	652	
USGS	01100000	1925-09-08	1640	
USGS	01100000	1925-09-09	1760	
USGS	01100000	1925-09-10	1760	
USGS	01100000	1925-09-11	1640	
USGS	01100000	1925-09-12	1010	
USGS	01100000	1925-09-13	795	
USGS	01100000	1925-09-14	2340	
USGS	01100000	1925-09-15	4350	
USGS	01100000	1925-09-16	4240	
USGS	01100000	1925-09-17	3800	
USGS	01100000	1925-09-18	2880	
USGS	01100000	1925-09-19	2180	
USGS	01100000	1925-09-20	2980	
USGS	01100000	1925-09-21	3600	
USGS	01100000	1925-09-22	3280	
USGS	01100000	1925-09-23	2980	
USGS	01100000	1925-09-24	2980	
USGS	01100000	1925-09-25	2600	
USGS	01100000	1925-09-26	1380	
USGS	01100000	1925-09-27	585	
USGS	01100000	1925-09-28	2690	
USGS	01100000	1925-09-29	2690	
USGS	01100000	1925-09-30	3800	
USGS	01100000	1925-10-01	2600	
USGS	01100000	1925-10-02	2260	
USGS	01100000	1925-10-03	1260	
USGS	01100000	1925-10-04	318	
USGS	01100000	1925-10-05	2780	
USGS	01100000	1925-10-06	3380	
USGS	01100000	1925-10-07	3280	
USGS	01100000	1925-10-08	3080	
USGS	01100000	1925-10-09	2510	
USGS	01100000	1925-10-10	1480	
USGS	01100000	1925-10-11	2180	
USGS	01100000	1925-10-12	3490	
USGS	01100000	1925-10-13	3700	
USGS	01100000	1925-10-14	3910	
USGS	01100000	1925-10-15	3380	
USGS	01100000	1925-10-16	3180	
USGS	01100000	1925-10-17	4680	
USGS	01100000	1925-10-18	3600	
USGS	01100000	1925-10-19	5520	
USGS	01100000	1925-10-20	4680	
USGS	01100000	1925-10-21	4240	
USGS	01100000	1925-10-22	3910	
USGS	01100000	1925-10-23	3490	
USGS	01100000	1925-10-24	2880	
USGS	01100000	1925-10-25	2880	
USGS	01100000	1925-10-26	5400	
USGS	01100000	1925-10-27	8220	
USGS	01100000	1925-10-28	5900	
USGS	01100000	1925-10-29	5900	
USGS	01100000	1925-10-30	4800	
USGS	01100000	1925-10-31	4130	
USGS	01100000	1925-11-01	2980	
USGS	01100000	1925-11-02	4350	
USGS	01100000	1925-11-03	4020	
USGS	01100000	1925-11-04	3180	
USGS	01100000	1925-11-05	3080	
USGS	01100000	1925-11-06	3280	
USGS	01100000	1925-11-07	2100	
USGS	01100000	1925-11-08	2180	
USGS	01100000	1925-11-09	4680	
USGS	01100000	1925-11-10	8800	
USGS	01100000	1925-11-11	6540	
USGS	01100000	1925-11-12	5160	
USGS	01100000	1925-11-13	6810	
USGS	01100000	1925-11-14	10900	
USGS	01100000	1925-11-15	13200	
USGS	01100000	1925-11-16	12500	
USGS	01100000	1925-11-17	15900	
USGS	01100000	1925-11-18	13800	
USGS	01100000	1925-11-19	10900	
USGS	01100000	1925-11-20	9100	
USGS	01100000	1925-11-21	8220	
USGS	01100000	1925-11-22	6020	
USGS	01100000	1925-11-23	7080	
USGS	01100000	1925-11-24	5900	
USGS	01100000	1925-11-25	5900	
USGS	01100000	1925-11-26	4350	
USGS	01100000	1925-11-27	5640	
USGS	01100000	1925-11-28	5400	
USGS	01100000	1925-11-29	4920	
USGS	01100000	1925-11-30	5520	
USGS	01100000	1925-12-01	4920	
USGS	01100000	1925-12-02	4680	
USGS	01100000	1925-12-03	7080	
USGS	01100000	1925-12-04	9400	
USGS	01100000	1925-12-05	17000	
USGS	01100000	1925-12-06	20800	
USGS	01100000	1925-12-07	23200	
USGS	01100000	1925-12-08	20800	
USGS	01100000	1925-12-09	16600	
USGS	01100000	1925-12-10	13200	
USGS	01100000	1925-12-11	9700	
USGS	01100000	1925-12-12	9100	
USGS	01100000	1925-12-13	8510	
USGS	01100000	1925-12-14	7080	
USGS	01100000	1925-12-15	6280	
USGS	01100000	1925-12-16	6020	
USGS	01100000	1925-12-17	6540	
USGS	01100000	1925-12-18	5770	
USGS	01100000	1925-12-19	5900	
USGS	01100000	1925-12-20	5280	
USGS	01100000	1925-12-21	6680	
USGS	01100000	1925-12-22	7080	
USGS	01100000	1925-12-23	7080	
USGS	01100000	1925-12-24	7080	
USGS	01100000	1925-12-25	5900	
USGS	01100000	1925-12-26	5400	
USGS	01100000	1925-12-27	4920	
USGS	01100000	1925-12-28	5160	
USGS	01100000	1925-12-29	4680	
USGS	01100000	1925-12-30	4020	
USGS	01100000	1925-12-31	4240	
USGS	01100000	1926-01-01	2690	
USGS	01100000	1926-01-02	3910	
USGS	01100000	1926-01-03	3910	
USGS	01100000	1926-01-04	4020	
USGS	01100000	1926-01-05	3800	
USGS	01100000	1926-01-06	3800	
USGS	01100000	1926-01-07	4020	
USGS	01100000	1926-01-08	4130	
USGS	01100000	1926-01-09	3490	
USGS	01100000	1926-01-10	3180	
USGS	01100000	1926-01-11	3700	
USGS	01100000	1926-01-12	3800	
USGS	01100000	1926-01-13	3380	
USGS	01100000	1926-01-14	3080	
USGS	01100000	1926-01-15	3380	
USGS	01100000	1926-01-16	2180	
USGS	01100000	1926-01-17	2690	
USGS	01100000	1926-01-18	4130	
USGS	01100000	1926-01-19	8220	
USGS	01100000	1926-01-20	13200	
USGS	01100000	1926-01-21	13800	
USGS	01100000	1926-01-22	11600	
USGS	01100000	1926-01-23	8800	
USGS	01100000	1926-01-24	7080	
USGS	01100000	1926-01-25	6680	
USGS	01100000	1926-01-26	5900	
USGS	01100000	1926-01-27	5770	
USGS	01100000	1926-01-28	5280	
USGS	01100000	1926-01-29	4800	
USGS	01100000	1926-01-30	3910	
USGS	01100000	1926-01-31	3910	
USGS	01100000	1926-02-01	5040	
USGS	01100000	1926-02-02	4350	
USGS	01100000	1926-02-03	4130	
USGS	01100000	1926-02-04	4460	
USGS	01100000	1926-02-05	4680	
USGS	01100000	1926-02-06	2880	
USGS	01100000	1926-02-07	3700	
USGS	01100000	1926-02-08	4680	
USGS	01100000	1926-02-09	4020	
USGS	01100000	1926-02-10	4020	
USGS	01100000	1926-02-11	3800	
USGS	01100000	1926-02-12	3910	
USGS	01100000	1926-02-13	3600	
USGS	01100000	1926-02-14	2880	
USGS	01100000	1926-02-15	4460	
USGS	01100000	1926-02-16	4350	
USGS	01100000	1926-02-17	4240	
USGS	01100000	1926-02-18	4130	
USGS	01100000	1926-02-19	4350	
USGS	01100000	1926-02-20	5040	
USGS	01100000	1926-02-21	4350	
USGS	01100000	1926-02-22	3800	
USGS	01100000	1926-02-23	4920	
USGS	01100000	1926-02-24	4350	
USGS	01100000	1926-02-25	4570	
USGS	01100000	1926-02-26	4920	
USGS	01100000	1926-02-27	5160	
USGS	01100000	1926-02-28	4800	
USGS	01100000	1926-03-01	5040	
USGS	01100000	1926-03-02	5280	
USGS	01100000	1926-03-03	5280	
USGS	01100000	1926-03-04	5280	
USGS	01100000	1926-03-05	4640	
USGS	01100000	1926-03-06	4920	
USGS	01100000	1926-03-07	4920	
USGS	01100000	1926-03-08	6680	
USGS	01100000	1926-03-09	6280	
USGS	01100000	1926-03-10	6150	
USGS	01100000	1926-03-11	6540	
USGS	01100000	1926-03-12	6810	
USGS	01100000	1926-03-13	6280	
USGS	01100000	1926-03-14	6150	
USGS	01100000	1926-03-15	6020	
USGS	01100000	1926-03-16	5520	
USGS	01100000	1926-03-17	5520	
USGS	01100000	1926-03-18	5160	
USGS	01100000	1926-03-19	6020	
USGS	01100000	1926-03-20	6150	
USGS	01100000	1926-03-21	6680	
USGS	01100000	1926-03-22	7640	
USGS	01100000	1926-03-23	9700	
USGS	01100000	1926-03-24	10600	
USGS	01100000	1926-03-25	12900	
USGS	01100000	1926-03-26	15900	
USGS	01100000	1926-03-27	16600	
USGS	01100000	1926-03-28	15600	
USGS	01100000	1926-03-29	15200	
USGS	01100000	1926-03-30	13500	
USGS	01100000	1926-03-31	13500	
USGS	01100000	1926-04-01	13200	
USGS	01100000	1926-04-02	12200	
USGS	01100000	1926-04-03	11900	
USGS	01100000	1926-04-04	12200	
USGS	01100000	1926-04-05	14500	
USGS	01100000	1926-04-06	14500	
USGS	01100000	1926-04-07	13800	
USGS	01100000	1926-04-08	13500	
USGS	01100000	1926-04-09	16600	
USGS	01100000	1926-04-10	21600	
USGS	01100000	1926-04-11	22800	
USGS	01100000	1926-04-12	22400	
USGS	01100000	1926-04-13	19700	
USGS	01100000	1926-04-14	18500	
USGS	01100000	1926-04-15	19700	
USGS	01100000	1926-04-16	20100	
USGS	01100000	1926-04-17	18900	
USGS	01100000	1926-04-18	16300	
USGS	01100000	1926-04-19	15900	
USGS	01100000	1926-04-20	14500	
USGS	01100000	1926-04-21	13800	
USGS	01100000	1926-04-22	14200	
USGS	01100000	1926-04-23	20500	
USGS	01100000	1926-04-24	26500	
USGS	01100000	1926-04-25	30400	
USGS	01100000	1926-04-26	36900	
USGS	01100000	1926-04-27	34500	
USGS	01100000	1926-04-28	26500	
USGS	01100000	1926-04-29	21600	
USGS	01100000	1926-04-30	18500	
USGS	01100000	1926-05-01	18100	
USGS	01100000	1926-05-02	16600	
USGS	01100000	1926-05-03	18100	
USGS	01100000	1926-05-04	22800	
USGS	01100000	1926-05-05	24400	
USGS	01100000	1926-05-06	18500	
USGS	01100000	1926-05-07	15600	
USGS	01100000	1926-05-08	13200	
USGS	01100000	1926-05-09	11900	
USGS	01100000	1926-05-10	11300	
USGS	01100000	1926-05-11	10300	
USGS	01100000	1926-05-12	9400	
USGS	01100000	1926-05-13	8800	
USGS	01100000	1926-05-14	9100	
USGS	01100000	1926-05-15	9100	
USGS	01100000	1926-05-16	8220	
USGS	01100000	1926-05-17	8220	
USGS	01100000	1926-05-18	8800	
USGS	01100000	1926-05-19	9100	
USGS	01100000	1926-05-20	9400	
USGS	01100000	1926-05-21	9100	
USGS	01100000	1926-05-22	9100	
USGS	01100000	1926-05-23	6680	
USGS	01100000	1926-05-24	7080	
USGS	01100000	1926-05-25	6680	
USGS	01100000	1926-05-26	6680	
USGS	01100000	1926-05-27	5520	
USGS	01100000	1926-05-28	5040	
USGS	01100000	1926-05-29	3910	
USGS	01100000	1926-05-30	4130	
USGS	01100000	1926-05-31	4130	
USGS	01100000	1926-06-01	5040	
USGS	01100000	1926-06-02	4920	
USGS	01100000	1926-06-03	4800	
USGS	01100000	1926-06-04	5770	
USGS	01100000	1926-06-05	5160	
USGS	01100000	1926-06-06	3600	
USGS	01100000	1926-06-07	4920	
USGS	01100000	1926-06-08	4240	
USGS	01100000	1926-06-09	3910	
USGS	01100000	1926-06-10	3800	
USGS	01100000	1926-06-11	3600	
USGS	01100000	1926-06-12	3600	
USGS	01100000	1926-06-13	2600	
USGS	01100000	1926-06-14	4020	
USGS	01100000	1926-06-15	3800	
USGS	01100000	1926-06-16	3800	
USGS	01100000	1926-06-17	6810	
USGS	01100000	1926-06-18	5400	
USGS	01100000	1926-06-19	4800	
USGS	01100000	1926-06-20	2980	
USGS	01100000	1926-06-21	4130	
USGS	01100000	1926-06-22	4240	
USGS	01100000	1926-06-23	3490	
USGS	01100000	1926-06-24	3280	
USGS	01100000	1926-06-25	2880	
USGS	01100000	1926-06-26	1580	
USGS	01100000	1926-06-27	1180	
USGS	01100000	1926-06-28	3600	
USGS	01100000	1926-06-29	3380	
USGS	01100000	1926-06-30	3280	
USGS	01100000	1926-07-01	2780	
USGS	01100000	1926-07-02	2600	
USGS	01100000	1926-07-03	1480	
USGS	01100000	1926-07-04	438	
USGS	01100000	1926-07-05	1040	
USGS	01100000	1926-07-06	3380	
USGS	01100000	1926-07-07	2880	
USGS	01100000	1926-07-08	2880	
USGS	01100000	1926-07-09	2420	
USGS	01100000	1926-07-10	1340	
USGS	01100000	1926-07-11	920	
USGS	01100000	1926-07-12	5640	
USGS	01100000	1926-07-13	4920	
USGS	01100000	1926-07-14	4020	
USGS	01100000	1926-07-15	3800	
USGS	01100000	1926-07-16	2980	
USGS	01100000	1926-07-17	1700	
USGS	01100000	1926-07-18	1300	
USGS	01100000	1926-07-19	3180	
USGS	01100000	1926-07-20	2780	
USGS	01100000	1926-07-21	2340	
USGS	01100000	1926-07-22	1760	
USGS	01100000	1926-07-23	2030	
USGS	01100000	1926-07-24	1480	
USGS	01100000	1926-07-25	565	
USGS	01100000	1926-07-26	2600	
USGS	01100000	1926-07-27	2260	
USGS	01100000	1926-07-28	2420	
USGS	01100000	1926-07-29	2340	
USGS	01100000	1926-07-30	2340	
USGS	01100000	1926-07-31	1380	
USGS	01100000	1926-08-01	328	
USGS	01100000	1926-08-02	2260	
USGS	01100000	1926-08-03	2260	
USGS	01100000	1926-08-04	2100	
USGS	01100000	1926-08-05	2100	
USGS	01100000	1926-08-06	2030	
USGS	01100000	1926-08-07	1300	
USGS	01100000	1926-08-08	274	
USGS	01100000	1926-08-09	2420	
USGS	01100000	1926-08-10	2980	
USGS	01100000	1926-08-11	2780	
USGS	01100000	1926-08-12	2420	
USGS	01100000	1926-08-13	2260	
USGS	01100000	1926-08-14	1300	
USGS	01100000	1926-08-15	454	
USGS	01100000	1926-08-16	2510	
USGS	01100000	1926-08-17	2690	
USGS	01100000	1926-08-18	2340	
USGS	01100000	1926-08-19	1960	
USGS	01100000	1926-08-20	1890	
USGS	01100000	1926-08-21	1260	
USGS	01100000	1926-08-22	364	
USGS	01100000	1926-08-23	1960	
USGS	01100000	1926-08-24	1960	
USGS	01100000	1926-08-25	1890	
USGS	01100000	1926-08-26	1820	
USGS	01100000	1926-08-27	1820	
USGS	01100000	1926-08-28	1220	
USGS	01100000	1926-08-29	505	
USGS	01100000	1926-08-30	2260	
USGS	01100000	1926-08-31	1960	
USGS	01100000	1926-09-01	1960	
USGS	01100000	1926-09-02	1890	
USGS	01100000	1926-09-03	1820	
USGS	01100000	1926-09-04	1140	
USGS	01100000	1926-09-05	392	
USGS	01100000	1926-09-06	392	
USGS	01100000	1926-09-07	1820	
USGS	01100000	1926-09-08	1890	
USGS	01100000	1926-09-09	1960	
USGS	01100000	1926-09-10	1890	
USGS	01100000	1926-09-11	1260	
USGS	01100000	1926-09-12	675	
USGS	01100000	1926-09-13	1890	
USGS	01100000	1926-09-14	1960	
USGS	01100000	1926-09-15	1820	
USGS	01100000	1926-09-16	1890	
USGS	01100000	1926-09-17	1890	
USGS	01100000	1926-09-18	1220	
USGS	01100000	1926-09-19	318	
USGS	01100000	1926-09-20	1820	
USGS	01100000	1926-09-21	1760	
USGS	01100000	1926-09-22	1820	
USGS	01100000	1926-09-23	1890	
USGS	01100000	1926-09-24	1820	
USGS	01100000	1926-09-25	1180	
USGS	01100000	1926-09-26	438	
USGS	01100000	1926-09-27	1820	
USGS	01100000	1926-09-28	1890	
USGS	01100000	1926-09-29	1890	
USGS	01100000	1926-09-30	1820	
USGS	01100000	1926-10-01	1890	
USGS	01100000	1926-10-02	1380	
USGS	01100000	1926-10-03	407	
USGS	01100000	1926-10-04	1890	
USGS	01100000	1926-10-05	1820	
USGS	01100000	1926-10-06	1820	
USGS	01100000	1926-10-07	1960	
USGS	01100000	1926-10-08	2340	
USGS	01100000	1926-10-09	1480	
USGS	01100000	1926-10-10	407	
USGS	01100000	1926-10-11	2510	
USGS	01100000	1926-10-12	1040	
USGS	01100000	1926-10-13	2100	
USGS	01100000	1926-10-14	2030	
USGS	01100000	1926-10-15	2030	
USGS	01100000	1926-10-16	1340	
USGS	01100000	1926-10-17	284	
USGS	01100000	1926-10-18	2180	
USGS	01100000	1926-10-19	2600	
USGS	01100000	1926-10-20	2510	
USGS	01100000	1926-10-21	2600	
USGS	01100000	1926-10-22	2780	
USGS	01100000	1926-10-23	1530	
USGS	01100000	1926-10-24	364	
USGS	01100000	1926-10-25	4350	
USGS	01100000	1926-10-26	5900	
USGS	01100000	1926-10-27	7360	
USGS	01100000	1926-10-28	5160	
USGS	01100000	1926-10-29	4240	
USGS	01100000	1926-10-30	2980	
USGS	01100000	1926-10-31	2260	
USGS	01100000	1926-11-01	4130	
USGS	01100000	1926-11-02	3910	
USGS	01100000	1926-11-03	3490	
USGS	01100000	1926-11-04	3280	
USGS	01100000	1926-11-05	3180	
USGS	01100000	1926-11-06	2180	
USGS	01100000	1926-11-07	1260	
USGS	01100000	1926-11-08	3380	
USGS	01100000	1926-11-09	3380	
USGS	01100000	1926-11-10	6810	
USGS	01100000	1926-11-11	15200	
USGS	01100000	1926-11-12	12200	
USGS	01100000	1926-11-13	8800	
USGS	01100000	1926-11-14	5900	
USGS	01100000	1926-11-15	5640	
USGS	01100000	1926-11-16	5160	
USGS	01100000	1926-11-17	6150	
USGS	01100000	1926-11-18	13200	
USGS	01100000	1926-11-19	13200	
USGS	01100000	1926-11-20	15200	
USGS	01100000	1926-11-21	13800	
USGS	01100000	1926-11-22	11300	
USGS	01100000	1926-11-23	9100	
USGS	01100000	1926-11-24	8220	
USGS	01100000	1926-11-25	6540	
USGS	01100000	1926-11-26	7080	
USGS	01100000	1926-11-27	6540	
USGS	01100000	1926-11-28	7080	
USGS	01100000	1926-11-29	8510	
USGS	01100000	1926-11-30	7930	
USGS	01100000	1926-12-01	7640	
USGS	01100000	1926-12-02	7640	
USGS	01100000	1926-12-03	6280	
USGS	01100000	1926-12-04	5280	
USGS	01100000	1926-12-05	3490	
USGS	01100000	1926-12-06	4680	
USGS	01100000	1926-12-07	4350	
USGS	01100000	1926-12-08	4130	
USGS	01100000	1926-12-09	4680	
USGS	01100000	1926-12-10	4800	
USGS	01100000	1926-12-11	4130	
USGS	01100000	1926-12-12	4920	
USGS	01100000	1926-12-13	5160	
USGS	01100000	1926-12-14	4350	
USGS	01100000	1926-12-15	4680	
USGS	01100000	1926-12-16	4020	
USGS	01100000	1926-12-17	4570	
USGS	01100000	1926-12-18	3800	
USGS	01100000	1926-12-19	3180	
USGS	01100000	1926-12-20	4130	
USGS	01100000	1926-12-21	3490	
USGS	01100000	1926-12-22	3380	
USGS	01100000	1926-12-23	3700	
USGS	01100000	1926-12-24	3380	
USGS	01100000	1926-12-25	2510	
USGS	01100000	1926-12-26	2690	
USGS	01100000	1926-12-27	3910	
USGS	01100000	1926-12-28	3800	
USGS	01100000	1926-12-29	4130	
USGS	01100000	1926-12-30	4680	
USGS	01100000	1926-12-31	4350	
USGS	01100000	1927-01-01	3800	
USGS	01100000	1927-01-02	3910	
USGS	01100000	1927-01-03	4460	
USGS	01100000	1927-01-04	4130	
USGS	01100000	1927-01-05	4020	
USGS	01100000	1927-01-06	4130	
USGS	01100000	1927-01-07	4350	
USGS	01100000	1927-01-08	3600	
USGS	01100000	1927-01-09	2980	
USGS	01100000	1927-01-10	4020	
USGS	01100000	1927-01-11	3490	
USGS	01100000	1927-01-12	3380	
USGS	01100000	1927-01-13	3280	
USGS	01100000	1927-01-14	3800	
USGS	01100000	1927-01-15	3490	
USGS	01100000	1927-01-16	2780	
USGS	01100000	1927-01-17	4130	
USGS	01100000	1927-01-18	3800	
USGS	01100000	1927-01-19	4130	
USGS	01100000	1927-01-20	4460	
USGS	01100000	1927-01-21	4920	
USGS	01100000	1927-01-22	5280	
USGS	01100000	1927-01-23	5900	
USGS	01100000	1927-01-24	7360	
USGS	01100000	1927-01-25	6410	
USGS	01100000	1927-01-26	6410	
USGS	01100000	1927-01-27	6020	
USGS	01100000	1927-01-28	5400	
USGS	01100000	1927-01-29	5040	
USGS	01100000	1927-01-30	5280	
USGS	01100000	1927-01-31	6810	
USGS	01100000	1927-02-01	6810	
USGS	01100000	1927-02-02	6810	
USGS	01100000	1927-02-03	6280	
USGS	01100000	1927-02-04	6280	
USGS	01100000	1927-02-05	5040	
USGS	01100000	1927-02-06	4920	
USGS	01100000	1927-02-07	5770	
USGS	01100000	1927-02-08	4680	
USGS	01100000	1927-02-09	4570	
USGS	01100000	1927-02-10	4680	
USGS	01100000	1927-02-11	4570	
USGS	01100000	1927-02-12	4130	
USGS	01100000	1927-02-13	3600	
USGS	01100000	1927-02-14	4460	
USGS	01100000	1927-02-15	4240	
USGS	01100000	1927-02-16	4350	
USGS	01100000	1927-02-17	4460	
USGS	01100000	1927-02-18	4350	
USGS	01100000	1927-02-19	4130	
USGS	01100000	1927-02-20	3380	
USGS	01100000	1927-02-21	4680	
USGS	01100000	1927-02-22	3700	
USGS	01100000	1927-02-23	5040	
USGS	01100000	1927-02-24	4800	
USGS	01100000	1927-02-25	5280	
USGS	01100000	1927-02-26	5280	
USGS	01100000	1927-02-27	5040	
USGS	01100000	1927-02-28	6020	
USGS	01100000	1927-03-01	5900	
USGS	01100000	1927-03-02	5520	
USGS	01100000	1927-03-03	5400	
USGS	01100000	1927-03-04	5280	
USGS	01100000	1927-03-05	5520	
USGS	01100000	1927-03-06	4680	
USGS	01100000	1927-03-07	5640	
USGS	01100000	1927-03-08	6680	
USGS	01100000	1927-03-09	7930	
USGS	01100000	1927-03-10	8800	
USGS	01100000	1927-03-11	10000	
USGS	01100000	1927-03-12	12500	
USGS	01100000	1927-03-13	18900	
USGS	01100000	1927-03-14	16600	
USGS	01100000	1927-03-15	23600	
USGS	01100000	1927-03-16	30400	
USGS	01100000	1927-03-17	32700	
USGS	01100000	1927-03-18	31300	
USGS	01100000	1927-03-19	30400	
USGS	01100000	1927-03-20	30400	
USGS	01100000	1927-03-21	31300	
USGS	01100000	1927-03-22	25700	
USGS	01100000	1927-03-23	22400	
USGS	01100000	1927-03-24	18900	
USGS	01100000	1927-03-25	16300	
USGS	01100000	1927-03-26	14900	
USGS	01100000	1927-03-27	13200	
USGS	01100000	1927-03-28	12500	
USGS	01100000	1927-03-29	11300	
USGS	01100000	1927-03-30	11600	
